"Six new MERS coronavirus cases reported in UAE, Saudi http://t.co/8ghDt6AA5Q via @reuters","1"
"Six new MERS coronavirus cases reported in UAE, Saudi http://t.co/kUpiFgSpgH","1"
"Six new MERS coronavirus cases reported in UAE, Saudi http://t.co/NyLRhY1fIO","1"
"Six new cases of SARS-like virus reported in UAE, Saudi Arabia http://t.co/IRIE6OHNyr","1"
"#TB outbreak in WI highlights impact of $ shortfalls across US. TB anywhere is TB everywhere @Mandy4Action  http://t.co/B6JJlFvqKQ","1"
"Six new cases of SARS-like virus reported in UAE, Saudi Arabia http://t.co/iXKRNjV41U","1"
"http://t.co/I5ILYNM4EA: Six new MERS coronavirus cases reported in UAE, Saudi Arabia http://t.co/Cjw4PC6HLA","1"
"#UAE identifies four new cases of #SARS-like #virus http://t.co/s6zfpEPUqn __","1"
"United Arab Emirates identifies 4 new cases of SARS-like respiratory virus: ABU DHABI, United Arab Emirates -... http://t.co/CBQH4BdFBO","1"
"RT @MarcasPadraig: Imported frozen berries linked to Hepatitis A outbreak (via @thejournal_ie) http://t.co/Lr2PBKfpg3","1"
"RT @FredPritzker: Hepatitis outbreak now include 149 cases. Check out the map to see geographic concentration.  http://t.co/4kVnkMruar","1"
"Six new MERS coronavirus cases reported in UAE, Saudi - GENEVA (Reuters) - Health authorities in the United Arab E... http://t.co/DMGO0d1WAR","1"
"http://t.co/6K1UXIyQ8C UAE identifies 4 new cases of SARS-like virus: ABU DHABI, United Arab Emirates (AP) _î He... http://t.co/cLImv2OY9X","1"
"United Arab Emirates identifies four new cases of SARS-like respiratory virus: http://t.co/KQqrLZJYMJ -MM","1"
"RT @AP: United Arab Emirates identifies four new cases of SARS-like respiratory virus: http://t.co/KQqrLZJYMJ -MM","1"
RT @AP: United Arab Emirates identifies four new cases of SARS-like respiratory virus: http://t.co/5IZwhyDDXz -MM","1"
"@AP: United Arab Emirates identifies four new cases of SARS-like respiratory virus: http://t.co/gjj3zfvB3w -MM","1"
"AP: United Arab Emirates identifies four new cases of SARS-like respiratory virus: http://t.co/366Lx9oFbv -MM","1"
"United Arab Emirates identifies four new cases of SARS-like respiratory virus: http://t.co/86QQBMAanx  | via @AP","1"
"RT @IrishTimes: Hepatitis A outbreak linked to imported frozen berries http://t.co/Izj69g1JQD","1"
"Two new measles cases identified in King County http://t.co/UQKulwHGTs","1"
"Óæ@debritz: Four Abu Dhabi doctors treating a man infected with Mers have also been infected with the coronavirus.  http://t.co/SevQoyWkcL","1"
"RT @UAENews: 4 new cases of Coronavirus reported in Abu Dhabi; patients in stable condition http://t.co/xVp1JQhSCf #UAE","1"
"FLASH:  UAE identifies 4 new cases of SARS-like virus: ABU DHABI, United Arab Emirates__ http://t.co/ws689pe7Dl","1"
"Horse flu outbreak cancels races (BC) http://t.co/MThbejFLqX","1"
"Imported frozen berries linked to Hepatitis A outbreak (via @thejournal_ie) http://t.co/i01LkRMTNV","1"
"RT @ReallyGoodIdea: Bacteria that cause tooth decay, acne, tuberculosis, and leprosy can be killed with cashews.","1"
"Additional six overseas cases of Middle East Respiratory Syndrome closely monitored by DH ... - http://t.co/P7043rhO6U","1"
"Hep A outbreak linked to imported frozen berries - RTÍ_ News http://t.co/nqXYsBY0gn via @rtenews","1"
"Six new MERS coronavirus cases reported in UAE, Saudi Arabia http://t.co/xpRMpCPnWz","1"
"Six new #MERS coronavirus cases reported in #UAE, #Saudi http://t.co/mbEifywp2r #SUSRIS @SUSTG","1"
"Outbreak of #hepatitis A under investigation. Ten cases infected with same strain have been identified since April http://t.co/tCspIQuCSC","1"
"RT @hpscireland: Outbreak of #hepatitis A under investigation. Ten cases infected with same strain have been identified since April http://__","1"
"West Nile Virus detected in northern Wisconsin http://t.co/PQdR2OcvWm http://t.co/Ql6CfbJj5v","1"
"Hepatitis A outbreak linked to imported frozen berries http://t.co/JPQlqU7g7M via @IrishTimes","1"
"Hepatitis A outbreak linked to frozen berries: http://t.co/NwiF3nDJwU","1"
"Middle East respiratory syndrome coronavirus (MERS-CoV) - update #swineflu: WHO has been informed of six addit... http://t.co/cPGyB9CcYH","1"
"#Polio genotype P-1 prevalent in #Pakistan has been detected in Israel.Viruses dnt bother diplomatic terms #PersonaNonGrata #EradicatePolio","1"
"West Nile virus found in Manitoba mosquitoes: West Nile virus has been detected in Manito... http://t.co/a5t6aFw6Ni via @Signs_of_the_Ti","1"
"Press Alert: Additional six overseas cases of Middle East Respiratory Syndrome closely monitored by DH ... http://t.co/ZMBoJRnyOo","1"
"RT @lilsarg: Measles outbreak in Brooklyn. Vaccinate. Your. Children.  http://t.co/pv6MUiJMNM","1"
"RT @Ron_Waldman: From N. Syria, reports of thousands of cases of measles. Measles is worsened by high malnutrition. Malnutrition prevalence__","1"
"RT @UNICEF: In South #Sudan, 100k people cut off from aid, including children at risk of measles outbreak. -@UN. @gdndevelopment http://t.c__","1"
"RT @UNICEF: As #Somalia confronts new #polio outbreak, meet Faisa, 8, who contacted disease during last outbreak 6 years ago http://t.co/Dk__","1"
"RT @sethmnookin: In April, during enormous measles outbreak in Wales, @SWEveningPost wrote mealy-mouthed defense of paper's coverage: http:__","1"
"Somalia: #Polio outbreak worsens http://t.co/brHqZAjNrd","1"
"China: 37 #dengue cases in Pearl River delta http://t.co/1XReUbsuFH","1"
"New case of H7N9 bird flu confirmed in China: Xinhua http://t.co/YJGEqtlczz","1"
"Highly Contagious Measles Found in SoCal: A confirmed case of measles in Ventura County has health of... http://t.co/cWMNi3cgKF - #SD411","1"
"Highly Contagious Measles Found in SoCal: A confirmed case of measles in Ventura County has health officials e... http://t.co/GwXVAAbEwh","1"
"New case of H7N9 bird flu confirmed in China: Xinhua - Fox News http://t.co/4ebS74htbL","1"
"Polio Eradication Suffers A Setback As Somali Outbreak Worsens: Somalia now has the dubious distinc... http://t.co/7CyvjcuVBy #ChildCare","1"
RT @chinaherald: New case of H7N9 bird flu confirmed in China: Xinhua - Fox News http://t.co/4ebS74htbL","1"
"New case of H7N9 bird flu confirmed in China: Xinhua http://t.co/Myah8digf1","1"
"New case of H7N9 bird flu confirmed in China: Xinhua http://t.co/MLFYxKwkMK","1"
"African swine fever hits Russia's Pskov region: A case of African swine fever (ASF) has been registered in Psk... http://t.co/LtNTXRui0i","1"
"#news Avian flu case diagnosed at Beijing hospital: (AGI) Beijing - Another case of avi... http://t.co/5EPJVeltJl http://t.co/U4w2pO0f6W","1"
"After 6 year #polio-free, Somalia has worst outbreak anywhere in the world http://t.co/zLoDy9M6sh via @nprhealth #globalhealth","1"
"Chinese woman diagnosed with H7N9 bird flu, first case since May http://t.co/g8CqwWo5pT #asia #china #health","1"
"Chinese woman diagnosed with H7N9 bird flu, first case since May http://t.co/ByVJ7ZcSYO","1"
"Honduras - 13th confirmed Dengue fatality http://t.co/YNoAKyPreX","1"
"After Autism Scare, Measles Plague Erupts: An outbreak of measles in southwest Wales presents a cautionary tal... http://t.co/vynUO4y0Vu","1"
"@BRICH_xOXo I had the flu the other day &amp; my boss was like ""only 3 more hours you got it"" #wellthanks","0"
"Flu touchdown. Fever and cough on the way, -_-'","0"
"Saudi Arabia is the epicenter of coronavirus MERS-CoV http://t.co/Xb1u9J3TYf #mers #coronavirus","1"
"Shit I'm having flu!","0"
"RT @Baseball35life: Hitting is contagious. Looking for one of our players to have the hitters flu today.","0"
"@seafordrfc nah it's not i don't get hangovers I have a serious case of man flu","0"
"these chocolates in candy crush are spreading like the damn flu like","0"
"*dekatdekat* RT @at_agung: *menghindar* RT @AyyuShiiPink: Flu, babi.. *eeehhh RT @at_agung: Flu (cont) http://t.co/AIRTOw54Ql","0"
"hopefully flu is gone by the time i wake up","0"
"having a flu now &amp; my eyes are puffy.....what I get for tidying my wardrobe _","0"
"Day 4 of flu, looks like I'm on the mend :-) #AmericanHorrorStory #bedtime #sick","0"
"Fuck this flu","0"
"@Nick_Aoun hope you're enjoying malia flu xoxo","0"
"fever + flu + coughs, this is not cool _","0"
"What a pro RT: @ariishasha: apparently playing candy crush while you're dying from the flu can make you pass 4 levels in 5 lives","0"
"@PaigeRhiann7 remember when you had West Nile virus?!","0"
"Describe your flu partner hahaha!  Hadnt meet u in real life but i guess youre a fun person to be with! http://t.co/vYBwJlDWW7","0"
"M©dicos informan ingreso 83 personas con s_ntomas dengue http://t.co/i2DGxbvIQV","0"
"I guess I didn't get rid of the flu :/","0"
"Would you rather get a computer virus or the flu?  computer virus http://t.co/M6q5sXtJow","0"
"@BC_HVYooAra so your cough and flu will be long last girl","0"
"RT @Medic_Lifeline: Now to be forced to get H1N1 from work. Not happy, too many Q's about it yet. Have we forgotten the 70's swine flu vac?","0"
RT @CP24: Mosquitoes in Toronto test 1 for West Nile Virus http://t.co/P6XaHHG91P","1"
"RT @gerlientmplg: Thank you for the Ice Cream Party. Though i didn't eat the ice cream because of my flu, it's a joyful thing to meet my JH_","0"
"Need To Get Rid Of This Flu Before It Starts Properly...","0"
"Flu suck :c","0"
"@Cheung16 yeah got back late Thursday night! Got the holiday flu now ha","0"
"@saltydawg not it you are stuck in bed with the flu and a massive headache.","0"
"RT @McLovinParody: remember swine flu retweet if ur a tru 2009 kid","0"
"RT @KESQ: Mosquitoes in Indio test 1 for West Nile Virus  http://t.co/NPAaUX2VoK","1"
"pH1N1 - a comparative analysis of public health responses in Ontario to the influenza ... - http://t.co/8qGeiXQ0pG","0"
"Today I am not tweeting, i first of all want to deal with this flu.","0"
"I have a flu :'(","0"
"Just completed a 5.55 km run - 82 degrees. Perfect weather. Gonna run this flu out of me #coldfront  ... http://t.co/RgWXyTj3rR #RunKeeper","0"
"Our Liposomal Vitamin C super charges your immune system to help defend against and fight bacterial &amp; viral infections, like colds and flu!","0"
"Urgh the flu is killing me","0"
"Hospitalizan 85 pacientes son s_ntomas de dengue: http://t.co/p8rojfGxq1","0"
"so the rain goes away, i just hope this flu goes away even quicker!!!","0"
"The Keelan flu gets us all","0"
"What's okay to eat on the back end of a stomach flu? I'm so tired of water, crackers and soup.","0"
"Where the cuf is this flu comin 4rm!!!? Aowa! *smh*","0"
"@HowYouDoThat_ @etafotu yall got that swine flu sick flow .","0"
"How to protect your family against swine flu http://t.co/CdD8F5BRGR","0"
"@dustinlynch are you feeling better from the flu? :)","0"
"@SunYaar and there i saw a woman shivering with pain.. sufferring from Meningitis.. she had all appratuses attached to her spinalcord","0"
"@owen_chalmers @Dstevenson_1 Darren wasn't any good at hepatitis so he got a C.","0"
"The flu aint got shit on me *drinking med lemon*","0"
"@SabrinaOuazani je me souviens encore quand je regardais les c©sars en croisant les doigts pr ce film... punaise 12 ans... argh ! :)","0"
"My boyfriend made the mistake of asking me if I'm getting sick. Now I'm 98% sure I have the flu.","0"
"getting the flu again kns","0"
"RT @PeterHotez: New from @PLOSNTDs - active surveillance programs for #dengue and other #NTDs I think we need this for Southern U.S. http:/_","0"
"RT @MicklesAdvocate: #Saints DE Kenyon Coleman practices for first time after missing Fri. workout with the flu...more","0"
"RT @Baseball35life: Hitting is contagious. Looking for one of our players to have the hitters flu today.","0"
"@MinNie_FaN wow......#Flu don't make this to this beautiful gal","0"
"Would you rather get a computer virus or the flu?  flu-I can go on the computer then http://t.co/I8xQ8ceBCY","0"
"Canine Influenza: An Rising Threat to Canines Wellbeing","0"
"#Tamaulipas #CdVictoria #Reynosa #Matamoros #NvoLaredo  Aprovechan charlatanes crisis de dengue en Tamaulipas http://t.co/GcgBddDE8X","0"
"My Philosophy With Whites And Chinese People Sharing Swag Flu Is The Same Thing God Did Water (The Whites) Puts Out Fire (The Chinese)&gt;&gt;&gt;","0"
"Was talking to mom about dumbass anti-vaccine people. She said it's become a problem in Holland- measles is making a comeback","0"
"@Itu_President I was following you thle, my twitter e tshwerwe ke flu *hand thingy*","0"
"West Nile Virus Found in WNY http://t.co/pL3ZLDkzoQ","1"
"@thisIS_amERICA ¢do u not remember when he played the jazz? Do u not remember his flu game?!! Jordan got 6 rings.. His weight was carried!","0"
"Its gotten to the point where I can't tell if its a really bad hangover or if I actually have the flu","0"
"Flu (Official Music Video): http://t.co/TcOP7PjF9M via @YouTube","0"
"RT @KESQ: West Nile virus appears in Indio http://t.co/W4NEiYoX7E","1"
"@alkalambaaicc Also plz b careful of mosquitos. Dengue cases on the rise in Delhi.","1"
"Can't sleep..this flu really disturbing my sleeping time. Always sneezing..haaiiiss!! (Ž_Ž_Çö_öŽ_ÇŽ_)","0"
"@VanWeasel measles are going to warped this year","0"
"The moment wen the flu goes away, awesome!","0"
"@KESQ: West Nile virus appears in Indio http://t.co/u9P2pBXKEe we're all gonna die. Zombie apocalypse is gonna start.","1"
"When I get flu please don't let me angry cause it will be worse","0"
"@racharinaitwe @jkkarungi you left out things like albinism leukemia sicklecells you could bear children &amp; they all die in their #adulthood","0"
"the flu is a bare cunt","0"
"RT @lindseyswild: remember swine flu RT if you are a true 2009 kid","0"
"Want to KlK ? my id is laurax84 im feelin dirty  Oush , ta com dengue ?  '-' http://t.co/BQVRZ5SD9P","0"
"Size 5y Flu Game 12s $85 shipped No OG Box size 4.5 Miami Vice worn once OG box http://t.co/xGqRvp8KYi","0"
"I've got bad flu i must say...and it doesn't seem to want to let up.","0"
"RT @beakspeak: I say call it SNAFlu  (short for Swine North American flu)","0"
"RT @barrycohnrgeb4u: Vitamins: Vitamins boost the immune system and are an effective way of preventing flu or common cold. A regular... htt_","0"
"@DJkhadijah :'( flu!! Achuun 3 in a single second! !","0"
"Boring~ Can't sleep~ flu~ ÄŸÄŸ","0"
"Bowl of custard, bread, nd flu pillRT @Questionnier: Name 3 things around you? #3PoundsMrBomba","0"
"RT @meningitisuk: We have just 8 places left in our viral #meningitis pilot project. Find out more and register today&gt; http://t.co/qTOxN9eP_","0"
"@JordanHatchard @DH_1991_ @BealelyBackoff @jpmelia the flu/anti biotic demons have beat me this week jord, but i will return to CRAYLEIGH!","0"
"Stuff this. Breaking out the antibiotics tomorrow. Flu my ass. More like black plague. Or ebola. Combined with a brain tumor.","0"
"Feel like I got the flu !!!","0"
"Size 5Y flu game no OG box 8/10 cond. $85 shipped size 4.5 Miami Vice worn once $165 shipped OG box http://t.co/seytf96wCU","0"
"RT @ogcolvin: @DonoMANE local news: boy catches hepatitis a b and c from swimming at local 'beach'","0"
"No!!! Starting to get the flu:(..","0"
"Silence is the best reply to a flu.","0"
"Would you rather get a computer virus or the flu?  What kinna q is this ?? http://t.co/cbG6PHXHml","0"
"Omg i got the stomach flu!. I can't leave the house!. :(((","0"
"Mind body soul: herbs to beat the flu http://t.co/Zigv3Z4xyv #healing #herbal","0"
"Flavivirus news: Mosquitoes With West Nile Virus Found In Aurora - CBS2 Chicago: Mosquitoes Wit... http://t.co/ysCEUhkjyt #pathogenposse","1"
"Flu starts to come..need rhinos asap :(","0"
"RT @rotary: Article about #polio highlights #Rotary + our maternal &amp; child health strategic partner Aga Khan University. http://t.co/kMX6bP_","1"
"Have a blessed sunday everyone, while I stay in bed with the #flu","0"
"End Polio Now RAC Tuzla support project http://t.co/dyateMkncQ @rotaract @rotary @EndPolioNow #endpolionow #Photography","0"
"Kind of tired of my life right now. Fucking albinism always ruining everything.","0"
"check out http://t.co/rxIbjOp4wY (via Daily Express) #Badshahi #Mosque #Dengue @CMShehbaz","0"
"@askarizzu : ya of course, all about life is better.. if you got flu, i'll present @astrossalia for you, it's the best think, right ?","0"
"Tuberculosis http://t.co/YLBl6C3JaC Seattle Bellevue","0"
"I have a touch of the flu:(,0"
"Having flu somemore","0"
"@INFINI7ELYH ill pass you some of my medicine!! i still have some for sore throat, flu and fever hehe and cough syrup if you want","0"
"This is prolly my punishment(I meant the horrible flu) for skipping school on fri hahaha anws gn and sch sux~~~~","0"
"sore throat &amp; flu, can't sleeeep","0"
"i have stomach flu ;( and i thought i was dying lol","0"
"RT @sarahrahmann: sore throat &amp; flu, can't sleeeep","0"
"!!my father  said it sound like i have the flu when i sing.....he so rude!!!","0"
"Today's shift was the most horrific thing of my life. Never again will I go out and get smashed when I have the flu and work the next day __","0"
"Oh Harry look where you've ended up now. How hard is it to say a word and throw the flu dust on yourself ffs u silly cunt","0"
"Slept all day make me feel more tired, also I think the flu is killing me now.....sick enough to die....","0"
"lol this flu does'nt get off me yet","0"
"RT @EndPolioNow: .@nytimes highlights PakistanÈs war on polio. #endpolio http://t.co/qjp78WINED","0"
"Had flu now!","0"
"@LeRetarded not asthma lah :/ maybe got flu :/ n I can feel my hearth beating really fast :/ lol","0"
"RT @KRLHFZ: Give me the strength to fast tmr coz im down w flu and fever :(","0"
"Faces of #Hepatitis - not just one story, or face or voice, but many. Share a story: http://t.co/3ws44WOOvX @cdchep #WorldHepDay","0"
"WORLD HEPATITIS DAY A time to become aware: The viral hepatitis is the major cause of cirrhosis and liver... http://t.co/vQlLFMvr4w","0"
2Damn! Flu is kicking in. Gotta be extremely busy for the upcoming month.","0"
"Woke up sick n I mean cold flu sick -__-","0"
"RT @xTranceFanatic: @johnnyiiiC and until you have a two day hangover that feels like the stomach flu, like what happens when i drink. lol","0"
"I want to build it like a new ... all what I see is something true .. it was a flu and now am all heald up ..definitely I'll do !!! #newlife","0"
"@Libertina16 u sure it's not allergies? It's not flu season yet, and lots of people are getting hit hard with allergies here.","0"
"Why must get cough n flu again?huh..i hate this","0"
"@AshleighDavids Sorry. You know that's around bedtime for us ova here. I don't know if it's cold, flu, or just allergy, but I was dragging.","0"
"@Apostle_OneAway yeah once my flu is gonee","0"
"FLU not BLUE *haaaching","0"
"Bad flu just nice for me .  I love you sunday :(","0"
"The Flu struck, the throat was sore:&amp;","0"
"How non-profit organizations can help prevent the spread of H1N1 http://t.co/rYQfMplE6k","0"
"Flu, sore throat, and then what's next. Oh God i can't stand this sickness hangs over my weak soul.","0"
"How to avoid getting the flu    http://t.co/7uvtmaGDY2","0"
"Would you rather get a computer virus or the flu?  Flu http://t.co/JKnWA9LZxj","0"
"flu again","0"
"Having flu. Not a good sign for trials tomorrow","0"
"When U start having a natural lip-liner coz of the cold u have ... Then u know it is no joke #flu and #ramadan don't mix","0"
"Oh and also, they all have to walk around with masks because the disease known as SARS is in the air as well as heavy pollution","0"
"Video: Ind. Prof Finds Film of FDR's Secret Disability: http://t.co/S1bvtyRFMm via @youtube @AP #ppnews #disability #polio","0"
"suffered nuff! I HATE FLU, CHICKEN POX AND TOOTHACHE!!!","0"
"For sale: Air Jordan 12 Flu Game sz 10.5 worn, replacement box Air Jordan 11 Columbia sz 11.5 worn,_ http://t.co/uVWlJDD3dC","0"
"@adewanggawardha it's good don't blame your life just learn by it. haha bisa aja adit, but it's good idea. cz i need a doctor to allay flu's","0"
"too many tissues that i using now...omg flu","0"
"RT @OkeyBakassi_: OYINBO DISEASES ___  Gonorrhea, Tuberculosis, Typhoid. NAIJA DISEASES must get two names ___   Lapa-Lapa, Craw-Craw, Jedi-j_","0"
"RT @exobacons: Flu pas puasa tuh ya bikin greget","0"
"people still share the cake fork in this era of Flu, Hepatitis  :( @PassionPreneur @KTNKenya @PhylisWebi @nakshim @Passionita @Wamutua","0"
"RT @stfu_itsNat: @skip_marcelo my friends are always telling me I'll catch a flu cause I'm always wearing dresses.. cc @Minnie_EnClair ;),"0"
"Def feel like I'm getting the flu. This is Not good","0"
"Dear Fever, cough and flu can you please quickly go and don't come back in a long time?","0"
"Byebye flu__ [pic]  https://t.co/Iz3dVC4UIS","0"
"Mosquitoes with West Nile virus found in Aurora - WLS http://t.co/XwvFPXoEQC #health","1"
"@wingnut1974 @madeleinerabhi1 @wubbagirl maybe she got the flu or something..she needs to rest..","0"
"flu and running are two different meaning.","0"
"Hate it when I have flu.","0"
"I don't want the flu it's summer :(","0"
"Lol genius. RT @Lebo_G: Ahhh I see what...never mind RT @wati_: And i'm sick, one flu, no cuckoo's nest.","0"
"this timing flu ..wtf ... lucky nv go for ice cream","0"
"@ai_letmelive: @Ab3Hunned whats wrong? i hope u get better soon :( Think ive got the Flu una thanks sweety","0"
How to Tell the Flu Apart from Lyme Disease http://t.co/P5gfdv5uKU via @GreenwichPatch","0"
"flu and fever . great tmrw's trial . fuck","0"
"to top it off i think i have the flu","0"
"Not only did I have the flu on Friday, now I have a sinus infection #killme","0"
"! RT @CDCFound: Faces of #Hepatitis  not just one story or face or voice but many. Share a story http://t.co/hxJ7X3egac @cdchep #WorldHepDay","0"
"Now I'm speechless , over the edge,I'm just breathless , I'd never thought I'd get this FLU BUG AGAIN URGH -_-","0"
"@askarizzu : you wrong, flu is not to be allayed but kill the virus that made flu.. haha","0"
"New light shed on cause of pandemic influenza: http://t.co/lVTTp6z6uM","0"
"@Naomiiiiiii_ this flu is just cros k CROCS","0"
"RT @khayadlanga: It's a small clique of Indians who are in bed with a group of Afrikaners in SARS, and Afrikaners in the law fraternity. _","0"
"@hyydarr_ @cool_boyb haze not strong enough. Ask sars come back straight holiday alr.","0"
"Remember the Swine Flu? Only true 2009 kids will understand this","0"
"Mosquitoes With West Nile Virus Found In Aurora http://t.co/O7DGInBy1w  #chicago","1"
"@HosPuertoReal Thanks. World Hepatitis Alliance is going for a Guinness World Record! See no Hear No Speak no, visit website for details","0"
"West Nile Virus detected in Pismo Beach: Health officials have detected West Nile Virus in mosquitoes collected... http://t.co/MAw6Bcay7N","1"
"I would not like to catch the flu at this point in time","0"
"West Nile Virus detected in Pismo Beach http://t.co/4L5VQWeo1U #sanluisobispo","1"
"Gosh, my voice is nasal due to the flu. The cough is neverending and now the headache is settling in. #sick.","0"
"Headache and flu! Hope I don't get fever","0"
"If this doesn't drive away the flu-blues, what will? #wildboar, minted peas &amp; cherry jam. Thanks @Sourajit1 http://t.co/cIMvyipRe2","0"
"@Nshfqh my flu mintak kena mc","0"
"@AssampsyunPls: Ken samwan just get dengue so we can hab dengue attire agen #humansacrifice #volunteerastributepls Thoae were the days =))","0"
"@don_thai or influenza dispencer.....","0"
"@3tweetheart I actually can't wait .. To get the flu!! Lol","0"
"Felt a little better and immediately got up and went to the gym before this flu gets worse","0"
"@lauryan17 or you just have sars","0"
"@DeeDeeTM it's tiger flu","0"
"Rene Lalique 1917 Medallion Brass Tuberculosis France WWI  http://t.co/OSi1b1SZdb","0"
"I am in Italy and I think I have the flu #why","0"
"Wow, my Flu Games are too small, probably gunna have to sell them... Today=Ruined","0"
"Day 3 , flu and i'm about to throw up ._.","0"
"She gave me flu.","0"
"And now I don't sleep ! One night ! Full ! Hahaha ! Flu came to me ~ yuhu~ I can kill u~","0"
"RT @regobaloyi: Lol cc @Simba_AR RT @LawVicissitudes: Bought a Carbolic Smoke Ball. Still caught the flu :'(","0"
"RT @craicingniall: SPREAD THIS SHIT FASTER THAN THE FLU http://t.co/9KLfcKBxcI","0"
"NEWS SCAN: Columbia ousts river blindness, Vaccine-derived polio in India, Danish Salmonella trends http://t.co/9XiEl89kAp","0"
"@ham_walsh  ""SARSstock: by the numbers"": http://t.co/8o7fhXfox7","0"
"RT @skygo930: I am pretty sure I have the best boyfriend ever brings me this because I have the flu! @james_mcghee14 ä_ http://t.co/FiOWAejiäó_","0"
"I love having the flu.","0"
"RT @Loyal2Princeton: This is not a cold. Not a flu, not a sickness. Baby this is good and it doesn't hurt to get this #DrBieber #mtvhottestäó_","0"
"RT @craicingniall: SPREAD THIS SHIT FASTER THAN THE FLU http://t.co/9KLfcKBxcI","0"
"RT @MUKTIANINGRUM: Drop cant breath normal headache flu drop drop and drop","0"
"Jim: it must be the meningitis Me: you mean menopause Hahahah @jimroney1994","0"
"RT @beccylyn: @lauryan17 or you just have sars","0"
"Feel like I'm living off lemsip and cold and flu tablets at the moment #pleep #feellikedeath","0"
"Study outlines how MERS and SARS are alike, differ http://t.co/zB8QX8PJ7T","0"
"RT @CIDRAP: NEWS SCAN: Columbia ousts river blindness, Vaccine-derived polio in India, Danish Salmonella trends http://t.co/9XiEl89kAp","0"
"Having flu in the morning is so not cool.","0"
"Knocked out pretty early last night due to th stronger meds fr th flu n tonsillitis. Tk sempat buat apa2, balik rumah terus tido.","0"
"going to sit at canelo while my dad eats n i recover from the stomach flu... fml","0"
"RT @younglandis:These are just radio tags, so sadly no cool maps. But we have other ones! E.g.past bird flu work: http://t.co/6gxUVTydzG","0"
"Ministra descarta epidemia de tuberculosis dice son solo 12 casos sin riesgo de contagio @radioyskl http://t.co/MuAHL5UCR3","0"
"@missmcollins everyone I know has just had this cold/flu in Canada! Plenty of rest and liquids!","0"
